Index_Bolivia,OID,Country,CountryCode,GridCellArea,pointid,Pop,X,Y,X_deg,Y_deg,TravelHours,NTLBin,NTLArea,NightLights,Elevation,Slope,LandCover,Conflict,ElectrificationOrder,GHI,SolarRestriction,WindVel,HydropowerFID,HydropowerDist,Hydropower,CurrentHVLineDist,PlannedHVLineDist,CurrentMVLineDist,PlannedMVLineDist,SubstationDist,TransformerDist,RoadDist,IsUrban,Electrific,ElecTechStart,PerCapitaDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,ResidentialDemandTierCustom,CommercialDemand,AgriDemand,EducationDemand,HealthDemand,HealthDemand2025,EducationDemand2025,ElecPop,ElecStart,Elec_Initial_Status_Grid2012,Elec_Init_Status_Offgrid2012,Actual_Elec_Status_2012,FinalElecCode2012,GridReachYear,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartYear,Pop2025High,Pop2025Low,Pop2012,GridDistCalibElec,Unnamed: 68,MVConnectDist,Pop2025,NewConnections2025,NumPeoplePerHH,EnergyPerSettlement2025,TotalEnergyPerCell,MG_Hydro2025,MG_PV2025,MG_Wind2025,MG_Diesel2025,SA_Diesel2025,SA_PV2025,Minimum_Tech_Off_grid2025,Minimum_LCOE_Off_grid2025,Off_Grid_Code2025,Elec_Initial_Status_Grid2025,Elec_Init_Status_Offgrid2025,Actual_Elec_Status_2025,Grid_extension2025,MinGridDist2025,ElectrificationOrder2025,MinimumOverall2025,MinimumOverallLCOE2025,MinimumOverallCode2025,InvestmentCost2025,ElecStatusIn2025,InvestmentCapita2025,GridElecIn2025,OffGridElecIn2025,FinalElecCode2025,NewCapacity2025,InvestmentCostLV2025,InvestmentCostMV2025,InvestmentCostHV2025,InvestmentCostTransformer2025,InvestmentCostConnection2025,HouseHolds,Location,ExpectedDemand,Fuel_Cost,NPC_Hybrid,NPC_Distribution_Hybrid,NPC_Total_Hybrid,Actualize_Demand,LCOE Hybrid,PV_Hybrid,NPC_HomeSystem,LCOE_HomeSystem,PV_HomeSystem
12933,-1.0,Bolivia,1.0,1.0,12934.0,134.43790900000002,-7208.495014,-2245.2881190000003,-64.75501247,-19.88841791,13.0,0.0,1.0,0.0,3101.0,12.9051332,10.0,0.0,0.0,2199.0,1.0,4.33355236,344.0,22.5341187,8119850.0,84958,78939,8.466000000000001,8416,83281,0.0,17.9716549,0.0,0.45899999999999996,3.0,145.52247609,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,103.6472934,0.0,0.0,12.13263224,29.74255045,0.0,0.0,59.01905675,0.45899999999999996,0.0,1.0,1.0,3.0,2012.0,3.0,1.0,5.0,1.0,4.0,3.0,1.044739474,0.04522415900000001,128.58182299999999,154.7060821,146.970778,128.58182299999999,8416,,0.0,154.7060821,95.68702535,3.41909407774657,13924.612858618599,22513.212133374825,100,100,100,100,100,100,SA_PV2025,0.43980190731028035,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,70694.6524281639,0,738.8112669359294,0,0,99.0,0.0,41712.26461225328,0.0,0.0,10000,5655.96026981665,45.2476821585332,HighLands,130475.59640155347,0.5609590666666667,175530.17762326892,54368.22488206993,229898.40250533883,974580.1116719246,0.23589482255177616,24.92052821280194,99.0,99.0,99.0
12937,-1.0,Bolivia,1.0,1.0,12938.0,134.43790900000002,-7101.340534999999,-2308.053737,-63.7924274,-20.42086664,10.0,0.0,1.0,0.0,1275.0,3.6460896000000003,8.0,0.0,0.0,1781.0,1.0,4.22878075,361.0,27.7299614,1578400.0,156813,106818,24928,6971,106365,0.0,13.707398399999999,0.0,0.21600000000000003,3.0,160.0510801,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,160.0510801,0.0,0.0,0.0,0.0,0.0,0.0,27.77367377,0.21600000000000003,0.0,1.0,1.0,3.0,2012.0,3.0,1.0,2.0,3.0,5.0,3.0,1.044739474,0.040894521,128.58182299999999,154.7060821,146.970778,128.58182299999999,6971,,0.0,154.7060821,126.93240833,3.41909407774657,20315.66905291074,24760.87553814428,100,100,100,100,100,100,SA_PV2025,0.4763196950576736,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,73598.32769488262,0,579.8229834538477,0,0,99.0,0.0,41712.26461225328,0.0,0.0,10000,5655.96026981665,45.2476821585332,HighLands,130475.59640155347,0.5538146666666667,174400.10297256464,54368.22488206993,228768.32785463455,974580.1116719246,0.23473527226220006,24.495796156566357,99.0,99.0,99.0
12940,-1.0,Bolivia,1.0,1.0,12941.0,290.67656,-7200.630312,-2209.710155,-64.68436265,-19.58579585,7.0,0.0,1.0,0.0,3425.0,9.4341812,10.0,0.0,0.0,2149.0,1.0,3.92841291,328.0,32.7631111,3629970.0,76352,45.263999999999996,4.4910000000000005,107,52324,0.0,20.6354008,0.0,0.35,3.0,150.751076612,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,145.1397342,0.0,0.0,5.611342412000001,0.0,0.0,0.0,97.30516335,0.35,0.0,1.0,1.0,3.0,2012.0,3.0,1.0,5.0,1.0,5.0,3.3,1.06063919,0.029697522,278.01475239999996,334.499637,317.7746551,278.01475239999996,107,,0.0,334.499637,237.19447365000002,3.41909407774657,35757.32226915417,50426.18040407319,100,100,100,100,100,100,SA_PV2025,0.4500346180434185,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,105040.40213113143,0,442.8450651262946,0,0,99.0,0.0,59565.52520029122,0.0,0.0,10000,12229.103287078146,97.83282629662517,HighLands,242791.08793107411,0.5466702666666667,329696.56184832705,78794.62848736937,408491.19033569645,1813514.343790323,0.22524839229114244,53.83081856539707,99.0,99.0,99.0
12946,-1.0,Bolivia,1.0,1.0,12947.0,163.505565,-7074.63033,-2313.947673,-63.55248555,-20.47077087,5.0,0.0,1.0,0.0,1082.0,3.6460896000000003,4.0,0.0,0.0,1795.0,1.0,3.98842216,361.0,43.882766700000005,1578400.0,171982,94.92200000000001,2383,1963,94167,0.0,1.5361328,0.0,0.35600000000000004,3.0,109.1580082,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,109.1580082,0.0,0.0,0.0,0.0,0.0,0.0,55.67245417,0.35600000000000004,0.0,1.0,1.0,3.0,2012.0,5.0,1.0,4.0,3.0,5.0,3.7,1.08924436,0.031787302999999996,156.38329819999998,188.15604580000002,178.7482435,156.38329819999998,1963,,0.0,188.15604580000002,132.48359163,3.41909407774657,14461.64498151299,20538.739190315977,100,100,100,100,100,100,SA_Diesel2025,0.5325546474260224,2.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,76063.75006448833,0,574.1371375024241,0,0,99.0,0.0,45614.459871407766,0.0,0.0,10000,6878.870598524466,55.030964788195725,HighLands,151371.50180094177,0.5419073333333334,202308.27536684345,59493.33046993223,261801.60583677568,1130660.8990319383,0.2315474127219999,28.297679470614852,99.0,99.0,99.0
12947,-1.0,Bolivia,1.0,1.0,12948.0,308.84384500000004,-7141.094628,-2325.904805,-64.14954449999999,-20.571962,2.0,1.0,1.0,0.12331929999999999,996.0,0.6429424,14.0,0.0,0.0,1829.0,1.0,2.79440284,367.0,10.4341946,8409090.0,118.24,103986,62.181999999999995,245,112.58,0.0,1.8439753,0.0,706,3.0,150.077207397,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,131.84918670000002,0.0,0.0,5.281263447,12.94675725,0.0,0.0,208.5458162,706,0.0,1.0,1.0,3.0,2012.0,5.0,1.0,5.0,4.0,5.0,4.05,1.123631377,0.004362703,295.3906744,355.4058643,337.6355711,295.3906744,245,,0.0,355.4058643,146.86004810000003,3.41909407774657,22040.3458970371,53338.31960666114,100,100,100,100,100,100,SA_Diesel2025,0.45210856181439296,2.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,101290.08451673696,0,689.7048300553903,0,0,99.0,0.0,61282.97982445357,0.0,0.0,10000,12993.422242063538,103.9473779365083,HighLands,255851.02879788313,0.5347629333333334,343476.00687712105,81276.40206651711,424752.40894363815,1911064.8358320051,0.2222595492207448,57.069791959943984,99.0,99.0,99.0
12950,-1.0,Bolivia,1.0,1.0,12951.0,192.573221,-7236.226269,-2257.543068,-65.00412657,-19.99252224,15.0,0.0,1.0,0.0,3172.0,2.4251876,7.0,0.0,0.0,2329.0,1.0,3.21422291,351.0,7.502250200000001,3514140.0,72668,72.83800000000001,15495,4051,78581,0.0,18.425317800000002,0.0,38,2.0,112.117244212,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,103.6472934,0.0,0.0,8.469950812,0.0,0.0,0.0,6.999021392,38,0.0,1.0,1.0,2.0,2012.0,3.0,1.0,5.0,1.0,5.0,3.3,1.06063919,0.010649863999999998,184.1847735,221.60600950000003,210.52570899999998,184.1847735,4051,,0.0,221.60600950000003,214.60698810800002,3.41909407774657,24061.14409530642,24845.855085958297,100,100,100,100,100,100,SA_PV2025,0.41525306748617685,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,85216.22287425672,0,397.08037294373673,0,0,99.0,0.0,49182.641807183136,0.0,0.0,10000,8101.78092723228,64.81424741785824,HighLands,172267.40720033002,0.5657220000000001,237182.05913730036,64284.42273441541,301466.48187171575,1286741.6863919515,0.23428671431096132,34.842278525999774,99.0,99.0,99.0
12955,-1.0,Bolivia,1.0,1.0,12956.0,156.238651,-7154.787606,-2287.799334,-64.27255061,-20.24924703,4.0,0.0,1.0,0.0,1603.0,7.9940853,4.0,0.0,0.0,1737.0,1.0,2.27326035,362.0,34.9269867,8035830.0,124.47,108844,22748,10673,109176,0.0,12.752080900000001,0.0,0.37200000000000005,3.0,204.85171440999997,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,194.41200759999998,0.0,0.0,10.43970681,0.0,0.0,0.0,55.58904975,0.37200000000000005,0.0,1.0,1.0,3.0,2012.0,3.0,1.0,4.0,3.0,5.0,3.4,1.066906092,0.0007820160000000001,149.4329294,179.7935549,170.8038771,149.4329294,10673,,0.0,179.7935549,124.20450515,3.41909407774657,25443.50581742317,36831.01796113345,100,100,100,100,100,100,SA_PV2025,0.48838536378682595,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,79806.81583306653,0,642.5436479673984,0,0,99.0,0.0,44673.818498353154,0.0,0.0,10000,6573.143017261496,52.58514413809197,HighLands,146147.52546671196,0.5395258666666667,194442.85613430734,58246.96151561465,252689.81764992198,1091640.702308587,0.23147709417167844,26.952150988691656,99.0,99.0,99.0
12957,-1.0,Bolivia,1.0,1.0,12958.0,163.505565,-7207.373053,-2243.782248,-64.74493372,-19.87562092,11.0,0.0,1.0,0.0,3152.0,15.9475622,10.0,0.0,0.0,2211.0,1.0,4.60894012,344.0,23.227293,8119850.0,85012,77077,9.04,8992,81403,0.0,19.721611,0.0,0.08900000000000001,3.0,113.623013245,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,103.6472934,0.0,0.0,9.975719845,0.0,0.0,0.0,13.91811354,0.08900000000000001,0.0,1.0,1.0,3.0,2012.0,3.0,1.0,5.0,1.0,4.0,3.0,1.044739474,0.057595098,156.38329819999998,188.15604580000002,178.7482435,156.38329819999998,8992,,0.0,188.15604580000002,174.23793226,3.41909407774657,19797.438884959392,21378.856884060227,100,100,100,100,100,100,SA_PV2025,0.43741492273871846,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,78487.98360503881,0,450.46438847723505,0,0,99.0,0.0,45614.459871407766,0.0,0.0,10000,6878.870598524466,55.030964788195725,HighLands,151371.50180094177,0.5561961333333334,205078.40052271052,59493.33046993223,264571.73099264276,1130660.8990319383,0.23399741798727336,29.219081659815842,99.0,99.0,99.0
12966,-1.0,Bolivia,1.0,1.0,12967.0,119.904081,-7203.763829,-2315.300455,-64.71251151,-20.48222262,7.0,0.0,1.0,0.0,2707.0,17.0486794,8.0,0.0,0.0,2051.0,1.0,5.95795298,365.0,9.464670199999999,2904270.0,68337,68337,36091,12463,97.47200000000001,0.0,0.32356209999999996,0.0,0.0,0.0,110.76735388,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,97.16409954,0.0,0.0,13.60325434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,2012.0,5.0,1.0,2.0,2.0,4.0,2.85,1.038186798,0.13474018699999998,114.6810854,137.9811002,131.0820452,114.6810854,12463,,0.0,137.9811002,137.9811002,3.41909407774657,15283.801354605137,15283.801354605137,100,100,100,100,100,100,SA_PV2025,0.41361549336797493,3.0,0,0,0,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,68590.65809124021,0,497.1018349021703,0,0,99.0,0.0,39602.199652561365,0.0,0.0,10000,5044.505103634773,40.35604082907818,HighLands,120027.64367062476,0.5466702666666667,158263.42402811558,51646.70475619614,209910.1287843117,896539.717758613,0.23413366371441507,21.949788588569334,99.0,99.0,99.0
12970,-1.0,Bolivia,1.0,1.0,12971.0,181.67285,-7226.660567,-2300.881104,-64.9181964,-20.36011354,10.0,1.0,1.0,0.23764050000000003,3493.0,7.5164347000000005,7.0,0.0,0.0,2246.0,1.0,4.53333616,365.0,35.7893829,2904270.0,61.623999999999995,61.623999999999995,10763,1183,100029,0.0,11.398844699999998,0.0,0.14,3.0,103.6472934,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,103.6472934,0.0,0.0,0.0,0.0,0.0,0.0,24.32629084,0.14,0.0,1.0,1.0,3.0,2012.0,3.0,1.0,5.0,1.0,5.0,3.3,1.06063919,0.054060040999999996,173.7592203,209.0622731,198.6091594,173.7592203,1183,,0.0,209.0622731,184.73598226000001,3.41909407774657,19147.384554839417,21668.738758866628,100,100,100,100,100,100,SA_PV2025,0.4305985726515164,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,81220.90689682763,0,439.65937714568344,0,0,99.0,0.0,47878.40610836201,0.0,0.0,10000,7643.1895535098565,61.14551642807885,HighLands,164431.4426677508,0.5538146666666667,223328.57196451072,62521.59566187187,285850.1676263826,1228211.3910736202,0.23273694553224386,32.175342476744476,99.0,99.0,99.0
12976,-1.0,Bolivia,1.0,1.0,12977.0,196.206678,-7225.543431,-2258.782712,-64.90816099999999,-20.003049,23.0,0.0,1.0,0.0,3816.0,3.7115099000000003,7.0,0.0,0.0,2275.0,1.0,3.2929244,350.0,16.8284435,2392070.0,80789,80919,7598,7605,85323,0.0,9.583644900000001,0.0,0.0,0.0,103.6472934,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,103.6472934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,2012.0,4.0,1.0,5.0,1.0,5.0,3.45,1.070245051,0.012221431000000001,187.65995790000002,225.787255,214.49789219999997,187.65995790000002,7605,,0.0,225.787255,225.787255,3.41909407774657,23402.237864965613,23402.237864965613,100,100,100,100,100,100,SA_PV2025,0.42510962381332146,3.0,0,0,0,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,85496.22421799993,0,378.6583269192937,0,0,99.0,0.0,49609.14297943398,0.0,0.0,10000,8254.644719691732,66.03715775753386,HighLands,174879.39539867948,0.5847737333333334,245364.02702887822,64863.78769912571,310227.8147280039,1306251.7849869318,0.23749465324643176,36.49440378997522,99.0,99.0,99.0
12977,-1.0,Bolivia,1.0,1.0,12978.0,174.405936,-7205.131392,-2304.192888,-64.72479653,-20.38816777,7.0,0.0,1.0,0.0,2460.0,12.503239599999999,7.0,0.0,0.0,1992.0,1.0,5.32870913,363.0,16.0403366,1628740.0,73778,73778,32.29,8005,106.09100000000001,0.0,7.3601027000000006,0.0,21,3.0,112.99953075399999,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,103.6472934,0.0,0.0,9.352237354,0.0,0.0,0.0,3.50298588,21,0.0,1.0,1.0,3.0,2012.0,4.0,1.0,5.0,2.0,4.0,3.3,1.06063919,0.095892868,166.8088514,200.6997822,190.6647931,166.8088514,8005,,0.0,200.6997822,197.19679631999998,3.41909407774657,22283.14545035211,22678.981211029997,100,100,100,100,100,100,SA_PV2025,0.4258661530611028,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,81448.51538860261,0,413.0316359523027,0,0,99.0,0.0,46987.058830504706,0.0,0.0,10000,7337.461972246887,58.699695777975094,HighLands,159207.466333521,0.5466702666666667,214386.8469127718,61324.52080275159,275711.3677155234,1189191.1943502694,0.23184780464689028,30.45112643498838,99.0,99.0,99.0
12978,-1.0,Bolivia,1.0,1.0,12979.0,141.704823,-7133.848892,-2246.029211,-64.08445494,-19.89471537,12.0,0.0,1.0,0.0,1410.0,4.3282328,8.0,0.0,0.0,1797.0,1.0,2.68636107,346.0,10.290456800000001,2520570.0,151513,71465,7335,47,71712,0.0,6.9899949999999995,0.0,128,3.0,205.92245357999997,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,194.41200759999998,0.0,0.0,11.51044598,0.0,0.0,0.0,17.34812055,128,0.0,1.0,1.0,3.0,2012.0,4.0,1.0,2.0,3.0,5.0,3.15,1.052183214,0.003277668,135.5321918,163.068573,154.9151444,135.5321918,47,,6.905206218785565,163.068573,145.72045244999998,3.41909407774657,30007.113105291715,33579.48065394934,100,100,100,100,100,100,SA_PV2025,0.4720786738440271,3.0,0,1,1,0.4226614199067139,7.265542072614584,1.0,Grid_extension2025,0.4226614199067139,1.0,79319.41384305315,0,544.3258822591802,0,0,99.0,0.0,42724.468905721726,0.0,0.0,10000,5961.687851079619,47.69350280863695,HighLands,135699.57273578327,0.5585776,182768.53297926812,55686.15675680134,238454.68973606947,1013600.3083952756,0.23525514718280732,25.88172653372814,99.0,99.0,99.0
13055,-1.0,Bolivia,1.0,1.0,13056.0,178.039393,-7673.946859000001,-1738.698927,-68.93623753,-15.52804316,6.0,0.0,1.0,0.0,3193.0,21.2839012,10.0,0.0,0.0,2020.0,1.0,4.23193359,140.0,67.9656525,5605710.0,27.843000000000004,27.843000000000004,1063,1063,32.95,0.0,6.1882887,0.0,449,2.0,180.14898119999998,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,180.14898119999998,0.0,0.0,0.0,0.0,0.0,0.0,76.4575321,449,0.0,1.0,1.0,2.0,2012.0,4.0,1.0,5.0,1.0,3.0,2.85,1.038186798,0.041021677,170.28403590000002,204.88102759999998,194.63697630000001,170.28403590000002,1063,,0.0,204.88102759999998,128.4234955,3.41909407774657,23135.36187646778,36909.10838934907,100,100,100,100,100,100,SA_PV2025,0.4199630578701566,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,82436.51788368812,0,641.9114941758311,0,0,99.0,0.0,47435.006486798186,0.0,0.0,10000,7490.3257610504015,59.922606088403214,HighLands,161819.4544694013,0.5442888,217588.76134128217,61925.332247848586,279514.09358913073,1208701.2924786399,0.23125158823644618,30.918497851648084,99.0,99.0,99.0
13092,-1.0,Bolivia,1.0,1.0,13093.0,243.441619,-7627.079349,-1518.149247,-68.51521952,-13.59846573,9.0,0.0,1.0,0.0,321.0,2.5583875,2.0,0.0,0.0,1802.0,1.0,3.23304582,86.0,25.659671799999998,1941200.0,229146,131211,46625,45.19,131129,0.0,1.7896276999999998,0.0,0.16399999999999998,3.0,106.146198303,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,99.44608796,0.0,0.0,6.7001103429999995,0.0,0.0,0.0,38.18532624,0.16399999999999998,0.0,1.0,1.0,3.0,2012.0,5.0,1.0,4.0,5.0,5.0,4.0,1.118071038,0.011014055,232.8373551,280.143446,266.13627369999995,232.8373551,45.19,,0.0,280.143446,241.95811976,3.41909407774657,25682.934561065984,29736.16177240177,100,100,100,100,100,100,SA_PV2025,0.5366950023170401,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,93741.05717026281,0,387.4267880046565,0,0,99.0,0.0,54830.54818783861,0.0,0.0,10000,10241.874003384939,81.93499202707952,Amazonia,100313.12856238637,0.5514332000000001,148658.74549554102,72072.42219122355,220731.16768676456,749283.2585766716,0.2945897498177959,21.891833808180053,99.0,99.0,99.0
13093,-1.0,Bolivia,1.0,1.0,13094.0,167.139022,-7675.749320999999,-1740.739982,-68.95242932,-15.54581878,5.0,0.0,1.0,0.0,2946.0,25.562891,10.0,0.0,0.0,1979.0,1.0,2.19048762,140.0,70.4168472,5605710.0,25.688000000000002,25.688000000000002,1045,1045,30445,0.0,8.8422632,0.0,217,3.0,148.73955636800002,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,138.9807,0.0,0.0,9.758856368,0.0,0.0,0.0,34.68929073,217,0.0,1.0,1.0,3.0,2012.0,4.0,1.0,5.0,2.0,3.0,3.0,1.044739474,0.000535897,159.8584826,192.3372913,182.7204267,159.8584826,1045,,0.0,192.3372913,157.64800057,3.41909407774657,23448.493667084014,28608.16338098479,100,100,100,100,100,100,SA_PV2025,0.42866365684573876,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,80762.12667087262,0,512.2940118419837,0,0,99.0,0.0,46076.94016915137,0.0,0.0,10000,7031.734390983919,56.25387512787135,HighLands,153983.48999929125,0.5419073333333334,206012.47818307567,60108.67456013529,266121.15274321096,1150170.9976269186,0.23137529401478854,28.901126460225285,99.0,99.0,99.0
13157,-1.0,Bolivia,1.0,1.0,13158.0,123.53753799999998,-7698.030383,-1942.8929210000001,-69.15258351,-17.29842683,10.0,0.0,1.0,0.0,4221.0,8.2001982,7.0,0.0,0.0,2380.0,1.0,3.82986069,216.0,27.9882164,4122120.0,119465,119448,3.5580000000000003,3.5580000000000003,119448,0.0,3.7763557,0.0,147,3.0,75.44540005,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,75.44540005,0.0,0.0,0.0,0.0,0.0,0.0,17.36897166,147,0.0,1.0,1.0,3.0,2012.0,5.0,1.0,5.0,1.0,5.0,3.6,1.0811571640000002,0.026428146,118.15626979999999,142.1623457,135.0542284,118.15626979999999,3.5580000000000003,,0.0,142.1623457,124.79337404,3.41909407774657,9415.086028037085,10725.495043382898,100,100,100,100,100,100,SA_PV2025,0.40635478746861603,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,66616.15561590341,0,533.8116396672707,0,0,99.0,0.0,40141.191342372775,0.0,0.0,10000,5197.368896094227,41.57895116875382,HighLands,122639.63186897423,0.5538146666666667,163043.30034778954,52338.560238467006,215381.86058625655,916049.8163535935,0.23512024863844255,22.904276747332716,99.0,99.0,99.0
13171,-1.0,Bolivia,1.0,1.0,13172.0,123.53753799999998,-7430.650039,-2006.462762,-66.75066501,-17.84616912,0.0,0.0,1.0,0.0,4010.0,1.5681399999999999,7.0,0.0,0.0,2315.0,1.0,4.815186499999999,223.0,57.112930299999995,1132030.0,17831,17827,7483,0.11800000000000001,35363,0.0,12.8540926,0.0,0.08800000000000001,3.0,97.16409953,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,97.16409953,0.0,0.0,0.0,0.0,0.0,0.0,10.39775174,0.08800000000000001,0.0,1.0,1.0,3.0,2012.0,3.0,1.0,5.0,1.0,5.0,3.3,1.06063919,0.06774457099999999,118.15626979999999,142.1623457,135.0542284,118.15626979999999,0.11800000000000001,,0.0,142.1623457,131.76459396,3.41909407774657,12802.788122059479,13813.076307013069,100,100,100,100,100,100,SA_Diesel2025,0.39847783807330683,2.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,68155.30446429082,0,517.2505178817675,0,0,99.0,0.0,40141.191342372775,0.0,0.0,10000,5197.368896094227,41.57895116875382,HighLands,122639.63186897423,0.53,159606.64915130113,52338.560238467006,211945.20938976813,916049.8163535935,0.23136865005162305,21.36390129355081,99.0,99.0,99.0
13181,-1.0,Bolivia,1.0,1.0,13182.0,123.53753799999998,-7412.242192000001,-2164.3162399999997,-66.58530451,-19.19884431,20.0,0.0,1.0,0.0,4356.0,4.1859879,10.0,0.0,0.0,2438.0,1.0,4.15044832,673.0,32.9862976,227841.0,28849,28849,33857,0.09699999999999999,41051,0.0,15.83743,0.0,588,3.0,155.74961532,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,142.5464567,0.0,0.0,13.20315862,0.0,0.0,0.0,69.47588663,588,0.0,1.0,1.0,3.0,2012.0,3.0,1.0,5.0,1.0,5.0,3.3,1.06063919,0.037798604,118.15626979999999,142.1623457,135.0542284,118.15626979999999,0.09699999999999999,,0.0,142.1623457,72.68645907,3.41909407774657,11320.888039125424,22141.73065576386,100,100,100,100,100,100,SA_PV2025,0.39668761040824707,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,67482.02660727449,0,928.3988719588963,0,0,99.0,0.0,40141.191342372775,0.0,0.0,10000,5197.368896094227,41.57895116875382,HighLands,122639.63186897423,0.5776293333333333,166487.83039806166,52338.560238467006,218826.39063652867,916049.8163535935,0.23888044812626447,24.227115417236064,99.0,99.0,99.0
13186,-1.0,Bolivia,1.0,1.0,13187.0,268.87581800000004,-7587.795716,-2008.863114,-68.16232864,-17.86681843,9.0,0.0,1.0,0.0,4003.0,2.7606421,7.0,0.0,0.0,2436.0,1.0,3.74891782,217.0,54.32778929999999,3723470.0,75192,75192,0.12,0.12,77514,0.0,8.250775299999999,0.0,0.21600000000000003,3.0,85.725792182,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,79.65947606,0.0,0.0,6.066316122000001,0.0,0.0,0.0,55.54734753,0.21600000000000003,0.0,1.0,1.0,3.0,2012.0,4.0,1.0,5.0,1.0,5.0,3.45,1.070245051,0.02389545,257.16364599999997,309.4121642,293.941556,257.16364599999997,0.12,,0.0,309.4121642,253.86481667,3.41909407774657,21762.762516173952,26524.60288679206,100,100,100,100,100,100,SA_PV2025,0.39701329810152153,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,95631.57118941257,0,376.70273669204215,0,0,99.0,0.0,57432.08381690985,0.0,0.0,10000,11311.9205396333,90.4953643170664,HighLands,227119.1588659156,0.5514332000000001,309822.283327932,75744.00435654316,385566.2876844752,1696453.7531536606,0.2272778064051072,49.31172173380068,99.0,99.0,99.0
13190,-1.0,Bolivia,1.0,1.0,13191.0,363.3457,-7574.465115999999,-2143.178179,-68.04257783,-19.01834111,4.0,0.0,1.0,0.0,3677.0,0.9256996,7.0,0.0,0.0,2601.0,1.0,3.15760446,672.0,157.9752808,257144.0,88.09299999999999,87855,5.8870000000000005,2.39,88339,0.0,2.9015422,0.0,0.67,3.0,113.6962439,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,113.6962439,0.0,0.0,0.0,0.0,0.0,0.0,232.8373551,0.67,0.0,1.0,1.0,3.0,2012.0,5.0,1.0,5.0,1.0,5.0,3.6,1.0811571640000002,0.009598309000000001,347.5184405,418.1245462,397.2183189,347.5184405,2.39,,0.0,418.1245462,185.2871911,3.41909407774657,21066.45767085151,47539.19038533202,100,100,100,100,100,100,SA_PV2025,0.49276847601753154,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,108009.91559812018,0,582.9324464194988,0,0,99.0,0.0,66152.32474821834,0.0,0.0,10000,15286.379107019713,122.2910328561577,HighLands,295030.8513983102,0.5395258666666667,399836.0497165639,88438.70385523805,488274.75357180194,2203716.3119570515,0.22156878856071108,70.34463585286215,99.0,99.0,99.0
